label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Abies lasiocarpa (Hook.) Nutt.,Abies lasiocarpa,Abies lasiocarpa (Hook.) Nutt.,Plantae Tracheophyta Pinopsida Pinales Pinaceae Abies lasiocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Abronia fragrans Nutt. ex Hook.,Abronia fragrans,Abronia fragrans Nutt. ex Hook.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Abronia fragrans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Achillea millefolium L. var. alpicola (Rydb.) Garrett,Achillea millefolium,Achillea millefolium L. var. alpicola (Rydb.) Garrett,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Achillea millefolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Achnatherum hymenoides (Roem. & Schult.) Barkworth,Eriocoma hymenoides,Achnatherum hymenoides (Roem. & Schult.) Barkworth,Plantae Tracheophyta Liliopsida Poales Poaceae Eriocoma hymenoides,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Agropyron cristatum (L.) Gaertn.,Agropyron cristatum,Agropyron cristatum (L.) Gaertn.,Plantae Tracheophyta Liliopsida Poales Poaceae Agropyron cristatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Agrostis perennans (Walter) Tuck.,Agrostis perennans,Agrostis perennans (Walter) Tuck.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis perennans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium textile A. Nelson & J.F. Macbr.,Allium textile,Allium textile A. Nelson & J.F. Macbr.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium textile,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus sp.,Amaranthus ,Amaranthus sp.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Ambrosia tomentosa Nutt.,Ambrosia tomentosa,Ambrosia tomentosa Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia tomentosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria media Greene,Antennaria media,Antennaria media Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria media,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Arabis crandallii B.L. Rob.,Boechera crandallii,Arabis crandallii B.L. Rob.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Boechera crandallii,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Arabis drummondii A. Gray,Boechera stricta,Arabis drummondii A. Gray,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Boechera stricta,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Arabis pendulina Greene,Boechera pendulina,Arabis pendulina Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Boechera pendulina,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Arenaria hookeri Nutt.,Eremogone hookeri,Arenaria hookeri Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Eremogone hookeri,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Argemone polyanthemos (Fedde) G.B. Ownbey,Argemone polyanthemos,Argemone polyanthemos (Fedde) G.B. Ownbey,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Argemone polyanthemos,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aristida purpurea Nutt.,Aristida purpurea,Aristida purpurea Nutt.,Plantae Tracheophyta Liliopsida Poales Poaceae Aristida purpurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Arnica cordifolia Hook.,Arnica cordifolia,Arnica cordifolia Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Arnica cordifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Artemisia campestris L.,Artemisia campestris,Artemisia campestris L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Artemisia campestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Artemisia dracunculus L.,Artemisia dracunculus,Artemisia dracunculus L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Artemisia dracunculus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Artemisia filifolia Torr.,Artemisia filifolia,Artemisia filifolia Torr.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Artemisia filifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Artemisia franserioides Greene,Artemisia franserioides,Artemisia franserioides Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Artemisia franserioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Artemisia frigida Willd.,Artemisia frigida,Artemisia frigida Willd.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Artemisia frigida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Artemisia ludoviciana Nutt.,Artemisia ludoviciana,Artemisia ludoviciana Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Artemisia ludoviciana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Artemisia sp.,Artemisia ,Artemisia sp.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Artemisia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Asteraceae sp., ,Asteraceae sp.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Asterella gracilis (F. Weber) Underw.,Mannia gracilis,Asterella gracilis (F. Weber) Underw.,Plantae Marchantiophyta Marchantiopsida Marchantiales Aytoniaceae Mannia gracilis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Astragalus crassicarpus Nutt.,Astragalus crassicarpus,Astragalus crassicarpus Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Astragalus crassicarpus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Astragalus drummondii Douglas ex Hook.,Astragalus drummondii,Astragalus drummondii Douglas ex Hook.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Astragalus drummondii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Astragalus gracilis Nutt.,Astragalus gracilis,Astragalus gracilis Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Astragalus gracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Astragalus missouriensis Nutt.,Astragalus missouriensis,Astragalus missouriensis Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Astragalus missouriensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Astragalus mollissimus Torr.,Astragalus mollissimus,Astragalus mollissimus Torr.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Astragalus mollissimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Astragalus pectinatus (Douglas ex Hook.) Douglas ex G. Don,Astragalus pectinatus,Astragalus pectinatus (Douglas ex Hook.) Douglas ex G. Don,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Astragalus pectinatus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Astragalus racemosus Pursh,Astragalus racemosus,Astragalus racemosus Pursh,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Astragalus racemosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Atriplex canescens (Pursh) Nutt.,Atriplex canescens,Atriplex canescens (Pursh) Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Atriplex canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Bassia sp.,Bassia ,Bassia sp.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Bassia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Boerhavia gracillima Heimerl,Boerhavia gracillima,Boerhavia gracillima Heimerl,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Boerhavia gracillima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Bouteloua dactyloides (Nutt.) J.T. Columbus,Bouteloua dactyloides,Bouteloua dactyloides (Nutt.) J.T. Columbus,Plantae Tracheophyta Liliopsida Poales Poaceae Bouteloua dactyloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Bouteloua gracilis,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Plantae Tracheophyta Liliopsida Poales Poaceae Bouteloua gracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Brassica sp.,Brassica ,Brassica sp.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Brassica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Bromus tectorum L.,Bromus tectorum,Bromus tectorum L.,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus tectorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Campanula parryi A. Gray,Campanula parryi,Campanula parryi A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Campanula parryi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Campanula rotundifolia L.,Campanula rotundifolia,Campanula rotundifolia L.,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Campanula rotundifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Cardaria pubescens (C.A. Mey.) Jarmolenko,Lepidium appelianum,Cardaria pubescens (C.A. Mey.) Jarmolenko,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium appelianum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Carex duriuscula C.A. Mey.,Carex duriuscula,Carex duriuscula C.A. Mey.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex duriuscula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex filifolia Nutt.,Carex filifolia,Carex filifolia Nutt.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex filifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey,Carex rupestris,Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex rupestris,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Carex sp.,Carex ,Carex sp.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chaetopappa hersheyi S.F. Blake,Chaetopappa hersheyi,Chaetopappa hersheyi S.F. Blake,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Chaetopappa hersheyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chamaesyce glyptosperma (Engelm.) Small,Euphorbia glyptosperma,Chamaesyce glyptosperma (Engelm.) Small,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia glyptosperma,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chamaesyce glyptosperma/serpyllifolia,Chamaesyce ,Chamaesyce glyptosperma/serpyllifolia,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Chamaesyce,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chenopodium album L.,Chenopodium album,Chenopodium album L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium album,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chenopodium atrovirens Rydb.,Chenopodium atrovirens,Chenopodium atrovirens Rydb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium atrovirens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chenopodium desiccatum A. Nelson,Chenopodium desiccatum,Chenopodium desiccatum A. Nelson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium desiccatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chenopodium glaucum L.,Oxybasis glauca,Chenopodium glaucum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Oxybasis glauca,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chenopodium hians Standl.,Chenopodium hians,Chenopodium hians Standl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium hians,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chenopodium incanum (S. Watson) A. Heller,Chenopodium incanum,Chenopodium incanum (S. Watson) A. Heller,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium incanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson,Chenopodium leptophyllum,Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium leptophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chenopodium pratericola Rydb.,Chenopodium pratericola,Chenopodium pratericola Rydb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium pratericola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chenopodium watsonii A. Nelson,Chenopodium watsonii,Chenopodium watsonii A. Nelson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium watsonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cirsium canescens Nutt.,Cirsium canescens,Cirsium canescens Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cirsium ochrocentrum A. Gray,Cirsium ochrocentrum,Cirsium ochrocentrum A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium ochrocentrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cirsium scariosum Nutt.,Cirsium scariosum,Cirsium scariosum Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium scariosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Comandra sp.,Comandra ,Comandra sp.,Plantae Tracheophyta Magnoliopsida Santalales Comandraceae Comandra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Comandra umbellata (L.) Nutt.,Comandra umbellata,Comandra umbellata (L.) Nutt.,Plantae Tracheophyta Magnoliopsida Santalales Comandraceae Comandra umbellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Convolvulus arvensis L.,Convolvulus arvensis,Convolvulus arvensis L.,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Convolvulus arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Conyza canadensis (L.) Cronquist,Erigeron canadensis,Conyza canadensis (L.) Cronquist,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron canadensis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Corydalis caseana A. Gray,Corydalis caseana,Corydalis caseana A. Gray,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Corydalis caseana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cryptantha crassisepala (Torr. & A. Gray) Greene,Cryptantha crassisepala,Cryptantha crassisepala (Torr. & A. Gray) Greene,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Cryptantha crassisepala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cryptantha minima Rydb.,Cryptantha minima,Cryptantha minima Rydb.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Cryptantha minima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cryptantha sp.,Cryptantha ,Cryptantha sp.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Cryptantha,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Cryptogramma acrostichoides R. Br.,Cryptogramma acrostichoides,Cryptogramma acrostichoides R. Br.,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Cryptogramma acrostichoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cymopterus acaulis (Pursh) Raf.,Cymopterus glomeratus,Cymopterus acaulis (Pursh) Raf.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Cymopterus glomeratus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Cymopterus montanus Nutt. ex Torr. & A. Gray,Cymopterus montanus,Cymopterus montanus Nutt. ex Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Cymopterus montanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dalea candida Michx. ex Willd.,Dalea candida,Dalea candida Michx. ex Willd.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Dalea candida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Delphinium geyeri Greene,Delphinium geyeri,Delphinium geyeri Greene,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Delphinium geyeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Delphinium nuttallianum Pritz. ex Walp.,Delphinium nuttallianum,Delphinium nuttallianum Pritz. ex Walp.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Delphinium nuttallianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Descurainia pinnata (Walter) Britton,Descurainia pinnata,Descurainia pinnata (Walter) Britton,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Descurainia pinnata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Descurainia sp.,Descurainia ,Descurainia sp.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Descurainia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Distichlis spicata (L.) Greene,Distichlis spicata,Distichlis spicata (L.) Greene,Plantae Tracheophyta Liliopsida Poales Poaceae Distichlis spicata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Draba reptans (Lam.) Fernald,Tomostima reptans,Draba reptans (Lam.) Fernald,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Tomostima reptans,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Draba sp.,Draba ,Draba sp.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Draba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Echinocereus viridiflorus Engelm.,Echinocereus viridiflorus,Echinocereus viridiflorus Engelm.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Echinocereus viridiflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ellisia nyctelea (L.) L.,Ellisia nyctelea,Ellisia nyctelea (L.) L.,Plantae Tracheophyta Magnoliopsida Boraginales Hydrophyllaceae Ellisia nyctelea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Elymus elymoides (Raf.) Swezey,Elymus elymoides,Elymus elymoides (Raf.) Swezey,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus elymoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird,Ericameria nauseosa,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ericameria nauseosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron bellidiastrum Nutt.,Erigeron bellidiastrum,Erigeron bellidiastrum Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron bellidiastrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron flagellaris A. Gray,Erigeron flagellaris,Erigeron flagellaris A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron flagellaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eriogonum effusum Nutt.,Eriogonum effusum,Eriogonum effusum Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum effusum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eriogonum ephedroides Reveal,Eriogonum ephedroides,Eriogonum ephedroides Reveal,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum ephedroides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eritrichium nanum (Vill.) Schrad. ex Gaudin,Eritrichium nanum,Eritrichium nanum (Vill.) Schrad. ex Gaudin,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Eritrichium nanum,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Erysimum asperum (Nutt.) DC.,Erysimum asperum,Erysimum asperum (Nutt.) DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Erysimum asperum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Escobaria vivipara (Nutt.) Buxbaum,Pelecyphora vivipara,Escobaria vivipara (Nutt.) Buxbaum,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Pelecyphora vivipara,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Evolvulus nuttallianus Schult.,Evolvulus nuttallianus,Evolvulus nuttallianus Schult.,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Evolvulus nuttallianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Fragaria virginiana Duchesne,Fragaria virginiana,Fragaria virginiana Duchesne,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Fragaria virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Galium coloradoense W. Wight,Galium coloradoense,Galium coloradoense W. Wight,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Galium coloradoense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Galium concinnum Torr. & A. Gray,Galium concinnum,Galium concinnum Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Galium concinnum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Grindelia squarrosa (Pursh) Dunal,Grindelia squarrosa,Grindelia squarrosa (Pursh) Dunal,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Grindelia squarrosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Gutierrezia sarothrae (Pursh) Britton & Rusby,Gutierrezia sarothrae,Gutierrezia sarothrae (Pursh) Britton & Rusby,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Gutierrezia sarothrae,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Helianthus annuus L.,Helianthus annuus,Helianthus annuus L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Helianthus annuus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Helianthus petiolaris Nutt.,Helianthus petiolaris,Helianthus petiolaris Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Helianthus petiolaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Herissantia crispa (L.) Briz.,Herissantia crispa,Herissantia crispa (L.) Briz.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Herissantia crispa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Hesperostipa comata (Trin. & Rupr.) Barkworth,Hesperostipa comata,Hesperostipa comata (Trin. & Rupr.) Barkworth,Plantae Tracheophyta Liliopsida Poales Poaceae Hesperostipa comata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Heterotheca sp.,Heterotheca ,Heterotheca sp.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Heterotheca,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Heterotheca villosa (Pursh) Shinners,Heterotheca villosa,Heterotheca villosa (Pursh) Shinners,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Heterotheca villosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Hymenopappus filifolius Hook.,Hymenopappus filifolius,Hymenopappus filifolius Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Hymenopappus filifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ipomopsis laxiflora (J.M. Coult.) V.E. Grant,Ipomopsis laxiflora,Ipomopsis laxiflora (J.M. Coult.) V.E. Grant,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Ipomopsis laxiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ipomopsis sp.,Ipomopsis ,Ipomopsis sp.,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Ipomopsis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Iva axillaris Pursh,Iva axillaris,Iva axillaris Pursh,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Iva axillaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Juniperus communis L.,Juniperus communis,Juniperus communis L.,Plantae Tracheophyta Pinopsida Pinales Cupressaceae Juniperus communis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Krameria lanceolata Torr.,Krameria lanceolata,Krameria lanceolata Torr.,Plantae Tracheophyta Magnoliopsida Zygophyllales Krameriaceae Krameria lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
